name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997    ! +7.000 +/- 0.004 (+7.024sig, 0.004)!    ! +0.358 +/- 0.303 (+0.360sig, 0.304)!      -0.113
CMS_htt_em_00_8TeV_DYB_bin_2                 0.000 +/- 0.990    ! +4.000 +/- 0.002 (+4.040sig, 0.002)!     -0.146 +/- 0.567 (-0.147sig, 0.572)      -0.016
CMS_htt_em_00_8TeV_DYB_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.004 (+4.040sig, 0.004)!     +0.205 +/- 0.568 (+0.207sig, 0.574)      -0.016
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990    ! +3.794 +/- 0.147 (+3.832sig, 0.148)!     -0.165 +/- 0.581 (-0.167sig, 0.587)      -0.005
CMS_htt_em_00_8TeV_DYB_bin_5                 0.000 +/- 0.990    ! +1.455 +/- 0.136 (+1.470sig, 0.138)!     +0.153 +/- 0.571 (+0.155sig, 0.576)      -0.004
CMS_htt_em_00_8TeV_DYS120_bin_5              0.000 +/- 0.990    ! -0.000 +/- 0.221 (-0.000sig, 0.223)!    ! +0.534 +/- 0.423 (+0.539sig, 0.427)!      -0.006
CMS_htt_em_00_8TeV_QCD_bin_4                 0.000 +/- 0.990    ! +4.000 +/- 0.005 (+4.040sig, 0.005)!    ! -0.610 +/- 0.464 (-0.616sig, 0.469)!      -0.017
CMS_htt_em_00_8TeV_QCD_bin_5                 0.000 +/- 0.990    ! +4.000 +/- 0.006 (+4.040sig, 0.006)!    ! +0.487 +/- 0.443 (+0.492sig, 0.447)!      -0.007
CMS_htt_em_00_8TeV_TTbar_bin_1               0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     +0.019 +/- 0.591 (+0.019sig, 0.597)      -0.009
CMS_htt_em_00_8TeV_TTbar_bin_2               0.000 +/- 0.990    ! +4.000 +/- 0.001 (+4.040sig, 0.001)!     -0.032 +/- 0.592 (-0.032sig, 0.598)      -0.004
CMS_htt_em_00_8TeV_TTbar_bin_3               0.000 +/- 0.990    ! +4.000 +/- 0.001 (+4.040sig, 0.001)!     +0.046 +/- 0.591 (+0.046sig, 0.597)      -0.003
CMS_htt_em_00_8TeV_TTbar_bin_4               0.000 +/- 0.990    ! +4.000 +/- 0.003 (+4.040sig, 0.003)!     -0.050 +/- 0.592 (-0.051sig, 0.598)      -0.001
