name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997    ! +0.527 +/- 0.440 (+0.529sig, 0.441)!    ! -0.316 +/- 0.314 (-0.317sig, 0.315)!      -0.100
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990    ! +4.000 +/- 0.027 (+4.040sig, 0.028)!     -0.184 +/- 0.631 (-0.186sig, 0.637)      -0.000
CMS_htt_em_00_8TeV_DYB_bin_5                 0.000 +/- 0.990    ! +4.000 +/- 0.026 (+4.040sig, 0.026)!     +0.005 +/- 0.641 (+0.006sig, 0.647)      -0.003
CMS_htt_em_00_8TeV_QCD_bin_5                 0.000 +/- 0.990    ! +4.000 +/- 0.012 (+4.040sig, 0.012)!    ! +0.019 +/- 0.476 (+0.019sig, 0.481)!      -0.014
CMS_htt_em_00_8TeV_TTbar_bin_1               0.000 +/- 0.990    ! +4.000 +/- 0.006 (+4.040sig, 0.006)!     -0.021 +/- 0.658 (-0.021sig, 0.664)      -0.007
CMS_htt_em_00_8TeV_TTbar_bin_2               0.000 +/- 0.990    ! +4.000 +/- 0.383 (+4.040sig, 0.386)!     -0.042 +/- 0.657 (-0.042sig, 0.663)      -0.002
CMS_htt_em_00_8TeV_TTbar_bin_3               0.000 +/- 0.990    ! +4.000 +/- 0.018 (+4.040sig, 0.018)!     +0.107 +/- 0.654 (+0.108sig, 0.660)      -0.002
CMS_htt_em_00_8TeV_TTbar_bin_4               0.000 +/- 0.990    ! +4.000 +/- 0.033 (+4.040sig, 0.033)!     -0.037 +/- 0.656 (-0.037sig, 0.663)      -0.000
CMS_htt_em_00_8TeV_TTbar_bin_5               0.000 +/- 0.990    ! +4.000 +/- 0.020 (+4.040sig, 0.020)!     +0.002 +/- 0.655 (+0.002sig, 0.662)      +0.000
CMS_htt_em_01_8TeV_DYB_bin_1                 0.000 +/- 0.990     -0.093 +/- 0.789 (-0.094sig, 0.797)     -0.012 +/- 0.638 (-0.012sig, 0.644)      +0.011
CMS_htt_em_01_8TeV_DYB_bin_14                0.000 +/- 0.990     -0.714 +/- 0.756 (-0.721sig, 0.763)     -0.124 +/- 0.643 (-0.126sig, 0.650)      +0.007
CMS_htt_em_01_8TeV_DYB_bin_15                0.000 +/- 0.990     -0.751 +/- 0.754 (-0.758sig, 0.761)     +0.257 +/- 0.628 (+0.259sig, 0.634)      +0.010
CMS_htt_em_01_8TeV_DYB_bin_16                0.000 +/- 0.990     -1.930 +/- 0.749 (-1.950sig, 0.756)     +0.142 +/- 0.631 (+0.143sig, 0.638)      +0.008
CMS_htt_em_01_8TeV_DYB_bin_17                0.000 +/- 0.990     -0.607 +/- 0.761 (-0.613sig, 0.768)     -0.231 +/- 0.610 (-0.233sig, 0.616)      +0.004
CMS_htt_em_01_8TeV_DYB_bin_18                0.000 +/- 0.990     -2.369 +/- 0.759 (-2.393sig, 0.766)     +0.310 +/- 0.600 (+0.313sig, 0.606)      +0.005
CMS_htt_em_01_8TeV_DYB_bin_19                0.000 +/- 0.990    ! -2.587 +/- 0.040 (-2.613sig, 0.041)!     -0.382 +/- 0.618 (-0.386sig, 0.624)      +0.002
CMS_htt_em_01_8TeV_DYS120_bin_1              0.000 +/- 0.990     -3.615 +/- 0.672 (-3.651sig, 0.679)     -0.042 +/- 0.509 (-0.042sig, 0.514)      +0.030
CMS_htt_em_01_8TeV_DYS120_bin_10             0.000 +/- 0.990    ! -2.777 +/- 2.294 (-2.804sig, 2.317)!     +0.089 +/- 0.657 (+0.090sig, 0.664)      -0.002
