name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997    ! +7.000 +/- 0.080 (+7.024sig, 0.080)!    ! +0.049 +/- 0.362 (+0.050sig, 0.363)!      -0.124
CMS_htt_em_00_8TeV_DYB_bin_2                 0.000 +/- 0.990     +2.828 +/- 0.515 (+2.856sig, 0.521)     -0.174 +/- 0.639 (-0.176sig, 0.645)      -0.014
CMS_htt_em_00_8TeV_DYB_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.125 (+4.040sig, 0.126)!     +0.197 +/- 0.636 (+0.199sig, 0.642)      -0.013
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990    ! +4.000 +/- 0.080 (+4.040sig, 0.081)!     -0.282 +/- 0.642 (-0.285sig, 0.649)      +0.002
CMS_htt_em_00_8TeV_DYB_bin_5                 0.000 +/- 0.990     +1.856 +/- 0.873 (+1.875sig, 0.881)     +0.136 +/- 0.644 (+0.137sig, 0.651)      -0.004
CMS_htt_em_00_8TeV_DYS120_bin_5              0.000 +/- 0.990     +0.000 +/- 0.985 (+0.000sig, 0.995)     +0.435 +/- 0.527 (+0.439sig, 0.532)      -0.007
CMS_htt_em_00_8TeV_QCD_bin_4                 0.000 +/- 0.990    ! +4.000 +/- 0.043 (+4.040sig, 0.043)!    ! -0.926 +/- 0.492 (-0.935sig, 0.497)!      -0.010
CMS_htt_em_00_8TeV_QCD_bin_5                 0.000 +/- 0.990    ! +3.956 +/- 5.659 (+3.995sig, 5.716)!    ! +0.516 +/- 0.493 (+0.521sig, 0.498)!      -0.008
CMS_htt_em_00_8TeV_TTbar_bin_1               0.000 +/- 0.990    ! +4.000 +/- 0.006 (+4.040sig, 0.006)!     +0.016 +/- 0.661 (+0.016sig, 0.667)      -0.010
CMS_htt_em_00_8TeV_TTbar_bin_2               0.000 +/- 0.990    ! +4.000 +/- 0.036 (+4.040sig, 0.037)!     -0.035 +/- 0.662 (-0.035sig, 0.669)      -0.004
CMS_htt_em_00_8TeV_TTbar_bin_3               0.000 +/- 0.990    ! +4.000 +/- 0.028 (+4.040sig, 0.029)!     +0.039 +/- 0.661 (+0.040sig, 0.667)      -0.002
CMS_htt_em_00_8TeV_TTbar_bin_4               0.000 +/- 0.990    ! +4.000 +/- 0.035 (+4.040sig, 0.035)!     -0.054 +/- 0.662 (-0.054sig, 0.669)      +0.000
CMS_htt_em_00_8TeV_TTbar_bin_5               0.000 +/- 0.990    ! +4.000 +/- 0.351 (+4.040sig, 0.355)!     +0.029 +/- 0.661 (+0.029sig, 0.668)      -0.001
CMS_htt_em_00_8TeV_WJets_bin_5               0.000 +/- 0.990     +3.408 +/- 0.863 (+3.441sig, 0.871)     +0.432 +/- 0.527 (+0.437sig, 0.532)      -0.008
CMS_htt_em_01_8TeV_DYB_bin_13                0.000 +/- 0.990     -0.833 +/- 0.902 (-0.841sig, 0.911)     -0.243 +/- 0.620 (-0.245sig, 0.626)      +0.008
CMS_htt_em_01_8TeV_DYB_bin_14                0.000 +/- 0.990     -1.716 +/- 0.930 (-1.733sig, 0.939)     -0.512 +/- 0.645 (-0.518sig, 0.652)      -0.010
CMS_htt_em_01_8TeV_DYB_bin_15                0.000 +/- 0.990     -0.978 +/- 0.942 (-0.988sig, 0.951)     -0.219 +/- 0.651 (-0.221sig, 0.657)      -0.009
CMS_htt_em_01_8TeV_DYB_bin_16                0.000 +/- 0.990     -0.006 +/- 0.984 (-0.006sig, 0.994)     -0.120 +/- 0.648 (-0.121sig, 0.654)      -0.011
CMS_htt_em_01_8TeV_DYB_bin_17                0.000 +/- 0.990    ! -1.753 +/- 0.009 (-1.771sig, 0.009)!     -0.444 +/- 0.637 (-0.449sig, 0.643)      -0.008
