name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997    ! +3.688 +/- 0.016 (+3.700sig, 0.016)!    ! +0.116 +/- 0.291 (+0.117sig, 0.292)!      -0.109
CMS_htt_em_00_8TeV_DYB_bin_2                 0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     -0.265 +/- 0.636 (-0.267sig, 0.643)      -0.012
CMS_htt_em_00_8TeV_DYB_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     +0.042 +/- 0.651 (+0.042sig, 0.658)      -0.013
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990    ! +1.357 +/- 0.031 (+1.370sig, 0.031)!     +0.191 +/- 0.651 (+0.193sig, 0.657)      -0.005
CMS_htt_em_00_8TeV_DYS120_bin_5              0.000 +/- 0.990    ! +0.000 +/- 0.045 (+0.000sig, 0.046)!    ! -0.390 +/- 0.381 (-0.394sig, 0.385)!      -0.013
CMS_htt_em_00_8TeV_QCD_bin_2                 0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     -0.449 +/- 0.585 (-0.454sig, 0.591)      -0.031
CMS_htt_em_00_8TeV_QCD_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     +0.107 +/- 0.621 (+0.108sig, 0.627)      -0.030
CMS_htt_em_00_8TeV_QCD_bin_4                 0.000 +/- 0.990    ! +2.992 +/- 0.026 (+3.022sig, 0.026)!     +0.704 +/- 0.567 (+0.711sig, 0.572)      -0.012
CMS_htt_em_00_8TeV_QCD_bin_5                 0.000 +/- 0.990    ! +4.000 +/- 0.002 (+4.040sig, 0.002)!     -0.082 +/- 0.632 (-0.083sig, 0.638)      -0.003
CMS_htt_em_00_8TeV_TTbar_bin_1               0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     +0.013 +/- 0.659 (+0.013sig, 0.665)      -0.009
CMS_htt_em_00_8TeV_TTbar_bin_2               0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     -0.052 +/- 0.662 (-0.053sig, 0.668)      -0.002
CMS_htt_em_00_8TeV_TTbar_bin_3               0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     +0.016 +/- 0.657 (+0.016sig, 0.664)      -0.005
CMS_htt_em_00_8TeV_TTbar_bin_4               0.000 +/- 0.990    ! +2.979 +/- 0.018 (+3.009sig, 0.018)!     +0.078 +/- 0.659 (+0.079sig, 0.665)      -0.001
CMS_htt_em_00_8TeV_WJets_bin_3               0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     +0.092 +/- 0.626 (+0.093sig, 0.632)      -0.030
CMS_htt_em_00_8TeV_WJets_bin_4               0.000 +/- 0.990    ! +3.492 +/- 0.030 (+3.527sig, 0.030)!     +0.678 +/- 0.569 (+0.684sig, 0.575)      -0.010
CMS_htt_em_00_8TeV_WJets_bin_5               0.000 +/- 0.990    ! +4.000 +/- 0.000 (+4.040sig, 0.000)!     -0.089 +/- 0.629 (-0.090sig, 0.635)      -0.003
CMS_htt_em_01_8TeV_DYB_bin_1                 0.000 +/- 0.990    ! -4.000 +/- 0.000 (-4.040sig, 0.000)!     -0.034 +/- 0.641 (-0.034sig, 0.647)      +0.032
CMS_htt_em_01_8TeV_DYB_bin_14                0.000 +/- 0.990    ! -0.765 +/- 0.041 (-0.772sig, 0.041)!     -0.204 +/- 0.637 (-0.206sig, 0.644)      -0.011
CMS_htt_em_01_8TeV_DYB_bin_15                0.000 +/- 0.990    ! -0.819 +/- 0.040 (-0.827sig, 0.040)!     +0.334 +/- 0.631 (+0.337sig, 0.637)      -0.014
