name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997    ! +7.000 +/- 0.396 (+7.024sig, 0.397)!    ! +0.271 +/- 0.362 (+0.272sig, 0.363)!      +0.221
CMS_htt_em_00_8TeV_DYB_bin_1                 0.000 +/- 0.990    ! +4.000 +/- 0.006 (+4.040sig, 0.006)!     +0.060 +/- 0.606 (+0.060sig, 0.612)      -0.232
CMS_htt_em_00_8TeV_DYB_bin_2                 0.000 +/- 0.990    ! +4.000 +/- 0.031 (+4.040sig, 0.031)!     -0.431 +/- 0.648 (-0.435sig, 0.654)      +0.274
CMS_htt_em_00_8TeV_DYB_bin_3                 0.000 +/- 0.990     +0.692 +/- 0.517 (+0.699sig, 0.522)     +0.668 +/- 0.761 (+0.675sig, 0.768)      +0.374
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990     +1.221 +/- 0.523 (+1.233sig, 0.528)     +0.180 +/- 0.656 (+0.182sig, 0.663)      +0.305
CMS_htt_em_00_8TeV_DYB_bin_5                 0.000 +/- 0.990    ! -0.114 +/- 0.472 (-0.115sig, 0.477)!     +0.006 +/- 0.550 (+0.006sig, 0.555)      +0.007
CMS_htt_em_00_8TeV_DYS120_bin_5              0.000 +/- 0.990     -0.000 +/- 0.835 (-0.000sig, 0.843)    ! +0.001 +/- 0.441 (+0.001sig, 0.445)!      +0.013
CMS_htt_em_00_8TeV_QCD_bin_2                 0.000 +/- 0.990    ! +4.000 +/- 0.035 (+4.040sig, 0.036)!    ! -0.841 +/- 5.561 (-0.849sig, 5.617)!      -0.614
CMS_htt_em_00_8TeV_QCD_bin_3                 0.000 +/- 0.990    ! -0.009 +/- 0.455 (-0.010sig, 0.459)!    ! +2.061 +/- 6.177 (+2.081sig, 6.239)!      -0.611
CMS_htt_em_00_8TeV_QCD_bin_4                 0.000 +/- 0.990    ! +1.203 +/- 0.478 (+1.215sig, 0.483)!    ! +0.589 +/- 2.700 (+0.595sig, 2.727)!      -0.607
CMS_htt_em_00_8TeV_QCD_bin_5                 0.000 +/- 0.990     +3.600 +/- 0.807 (+3.636sig, 0.815)     +0.098 +/- 0.841 (+0.099sig, 0.849)      -0.613
CMS_htt_em_00_8TeV_TTbar_bin_1               0.000 +/- 0.990    ! +4.000 +/- 0.004 (+4.040sig, 0.004)!     +0.004 +/- 0.608 (+0.004sig, 0.614)      -0.057
CMS_htt_em_00_8TeV_TTbar_bin_2               0.000 +/- 0.990    ! +4.000 +/- 0.234 (+4.040sig, 0.237)!     -0.085 +/- 0.612 (-0.086sig, 0.618)      +0.060
CMS_htt_em_00_8TeV_TTbar_bin_3               0.000 +/- 0.990    ! +2.485 +/- 0.005 (+2.510sig, 0.005)!     +0.131 +/- 0.612 (+0.132sig, 0.618)      +0.094
CMS_htt_em_00_8TeV_TTbar_bin_4               0.000 +/- 0.990    ! +3.264 +/- 0.005 (+3.297sig, 0.005)!     +0.035 +/- 0.610 (+0.036sig, 0.616)      +0.079
CMS_htt_em_00_8TeV_WJets_bin_5               0.000 +/- 0.990     +0.132 +/- 0.533 (+0.133sig, 0.538)    ! +0.001 +/- 0.425 (+0.001sig, 0.429)!      +0.009
CMS_htt_em_01_8TeV_DYB_bin_1                 0.000 +/- 0.990     -3.225 +/- 0.801 (-3.257sig, 0.809)     +0.021 +/- 0.588 (+0.021sig, 0.594)      +0.022
CMS_htt_em_01_8TeV_DYB_bin_13                0.000 +/- 0.990     -1.144 +/- 0.758 (-1.156sig, 0.766)     -0.249 +/- 0.563 (-0.251sig, 0.569)      -0.007
CMS_htt_em_01_8TeV_DYB_bin_14                0.000 +/- 0.990     -1.501 +/- 0.754 (-1.516sig, 0.761)     -0.462 +/- 0.547 (-0.467sig, 0.552)      -0.006
CMS_htt_em_01_8TeV_DYB_bin_15                0.000 +/- 0.990     -0.755 +/- 0.765 (-0.763sig, 0.773)     -0.150 +/- 0.555 (-0.151sig, 0.561)      -0.011
CMS_htt_em_01_8TeV_DYB_bin_16                0.000 +/- 0.990    ! -0.045 +/- 0.353 (-0.045sig, 0.357)!     -0.076 +/- 0.570 (-0.077sig, 0.576)      -0.002
CMS_htt_em_01_8TeV_DYB_bin_17                0.000 +/- 0.990     -1.476 +/- 0.749 (-1.491sig, 0.757)     -0.422 +/- 0.556 (-0.427sig, 0.562)      -0.008
CMS_htt_em_01_8TeV_DYB_bin_18                0.000 +/- 0.990     -1.245 +/- 0.788 (-1.257sig, 0.796)     -0.392 +/- 0.566 (-0.396sig, 0.572)      -0.002
CMS_htt_em_01_8TeV_DYB_bin_19                0.000 +/- 0.990     -1.103 +/- 0.823 (-1.114sig, 0.831)     -0.066 +/- 0.596 (-0.066sig, 0.602)      -0.002
