name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997     +3.698 +/- 0.533 (+3.710sig, 0.535)    ! -0.130 +/- 0.437 (-0.130sig, 0.439)!      -0.122
CMS_htt_em_00_8TeV_DYB_bin_1                 0.000 +/- 0.990    ! +4.000 +/- 0.002 (+4.040sig, 0.002)!     -0.274 +/- 0.707 (-0.276sig, 0.714)      -0.051
CMS_htt_em_00_8TeV_DYB_bin_2                 0.000 +/- 0.990    ! +2.780 +/- 0.226 (+2.808sig, 0.228)!     +0.151 +/- 0.691 (+0.153sig, 0.698)      -0.022
CMS_htt_em_00_8TeV_DYB_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.016 (+4.040sig, 0.016)!     +0.382 +/- 0.711 (+0.386sig, 0.718)      -0.026
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990    ! -1.217 +/- 0.275 (-1.229sig, 0.277)!     -0.075 +/- 0.699 (-0.075sig, 0.706)      -0.002
CMS_htt_em_00_8TeV_DYB_bin_5                 0.000 +/- 0.990    ! +2.049 +/- 0.218 (+2.070sig, 0.220)!     -0.034 +/- 0.683 (-0.034sig, 0.690)      -0.004
CMS_htt_em_00_8TeV_DYS120_bin_4              0.000 +/- 0.990     +0.000 +/- 0.831 (+0.000sig, 0.839)     -0.273 +/- 0.534 (-0.276sig, 0.539)      -0.016
CMS_htt_em_00_8TeV_DYS120_bin_5              0.000 +/- 0.990     +0.000 +/- 0.831 (+0.000sig, 0.839)     -0.071 +/- 0.613 (-0.072sig, 0.620)      -0.009
CMS_htt_em_00_8TeV_QCD_bin_1                 0.000 +/- 0.990    ! +4.000 +/- 0.008 (+4.040sig, 0.008)!     -0.300 +/- 0.696 (-0.303sig, 0.703)      -0.077
CMS_htt_em_00_8TeV_QCD_bin_2                 0.000 +/- 0.990    ! +3.446 +/- 0.405 (+3.481sig, 0.409)!     +0.333 +/- 0.645 (+0.336sig, 0.651)      -0.036
CMS_htt_em_00_8TeV_QCD_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.031 (+4.040sig, 0.031)!     +1.112 +/- 0.653 (+1.123sig, 0.659)      -0.044
CMS_htt_em_00_8TeV_QCD_bin_4                 0.000 +/- 0.990    ! +2.507 +/- 0.036 (+2.532sig, 0.037)!     -0.196 +/- 0.543 (-0.198sig, 0.548)      -0.015
