name                                                 pre fit                        b-only fit                           s+b fit         rho
CMS_eff_m                                    0.000 +/- 0.997    ! +7.000 +/- 0.216 (+7.024sig, 0.217)!    ! +0.512 +/- 0.401 (+0.514sig, 0.402)!      -0.123
CMS_htt_em_00_8TeV_DYB_bin_1                 0.000 +/- 0.990    ! +4.000 +/- 0.005 (+4.040sig, 0.005)!     +0.183 +/- 0.686 (+0.185sig, 0.693)      -0.066
CMS_htt_em_00_8TeV_DYB_bin_2                 0.000 +/- 0.990    ! +3.790 +/- 0.461 (+3.828sig, 0.466)!     -0.456 +/- 0.676 (-0.461sig, 0.682)      -0.012
CMS_htt_em_00_8TeV_DYB_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.077 (+4.040sig, 0.078)!     +0.393 +/- 0.688 (+0.397sig, 0.695)      -0.021
CMS_htt_em_00_8TeV_DYB_bin_4                 0.000 +/- 0.990     +3.010 +/- 0.679 (+3.040sig, 0.685)     +0.012 +/- 0.695 (+0.012sig, 0.702)      -0.004
CMS_htt_em_00_8TeV_DYB_bin_5                 0.000 +/- 0.990     +0.002 +/- 0.984 (+0.002sig, 0.994)     -0.000 +/- 0.714 (-0.000sig, 0.721)      +0.001
CMS_htt_em_00_8TeV_DYS120_bin_4              0.000 +/- 0.990     +0.000 +/- 0.984 (+0.000sig, 0.994)     +0.033 +/- 0.505 (+0.034sig, 0.510)      -0.013
CMS_htt_em_00_8TeV_DYS120_bin_5              0.000 +/- 0.990     +0.000 +/- 0.984 (+0.000sig, 0.994)    ! -0.425 +/- 0.459 (-0.430sig, 0.464)!      +0.002
CMS_htt_em_00_8TeV_QCD_bin_2                 0.000 +/- 0.990     +3.581 +/- 0.666 (+3.617sig, 0.673)     -0.929 +/- 0.567 (-0.938sig, 0.572)      -0.045
CMS_htt_em_00_8TeV_QCD_bin_3                 0.000 +/- 0.990    ! +4.000 +/- 0.138 (+4.040sig, 0.139)!     +0.997 +/- 0.583 (+1.007sig, 0.589)      -0.023
CMS_htt_em_00_8TeV_QCD_bin_4                 0.000 +/- 0.990    ! +4.000 +/- 0.183 (+4.040sig, 0.185)!     +0.044 +/- 0.610 (+0.044sig, 0.616)      -0.008
CMS_htt_em_00_8TeV_QCD_bin_5                 0.000 +/- 0.990     +1.686 +/- 0.983 (+1.703sig, 0.993)     -0.138 +/- 0.663 (-0.139sig, 0.670)      -0.005
